702,Marian,Kotleba,2281
702,Milan,Krajniak,1108
702,Jozsef,Menyhart,9
702,Frantisek,Miklosko,1688
702,Robert,Mistrik,35
702,Maros,Sefcovic,5353
702,Robert,Svec,66
702,Bohumila,Tauchmannova,32
702,Juraj,Zabojnik,90
702,Ivan,Zuzula,34
705,Bela,Bugar,322
705,Zuzana,Caputova,702
705,Martin,Dano,29
705,Stefan,Harabin,871
705,Eduard,Chmelar,63
705,Marian,Kotleba,458
705,Milan,Krajniak,151
705,Jozsef,Menyhart,1
705,Frantisek,Miklosko,81
705,Robert,Mistrik,16
705,Maros,Sefcovic,1036
705,Robert,Svec,16
705,Bohumila,Tauchmannova,6
705,Juraj,Zabojnik,21
705,Ivan,Zuzula,1
709,Bela,Bugar,213
709,Zuzana,Caputova,2380
709,Martin,Dano,83
709,Stefan,Harabin,3052
709,Eduard,Chmelar,276
709,Marian,Kotleba,1006
709,Milan,Krajniak,355
709,Jozsef,Menyhart,3
709,Frantisek,Miklosko,592
709,Robert,Mistrik,13
709,Maros,Sefcovic,3055
709,Robert,Svec,36
709,Bohumila,Tauchmannova,16
709,Juraj,Zabojnik,44
709,Ivan,Zuzula,12
703,Bela,Bugar,198
703,Zuzana,Caputova,7210
703,Martin,Dano,101
703,Stefan,Harabin,4468
703,Eduard,Chmelar,385
703,Marian,Kotleba,3623
703,Milan,Krajniak,769
703,Jozsef,Menyhart,7
703,Frantisek,Miklosko,2553
703,Robert,Mistrik,38
703,Maros,Sefcovic,2866
703,Robert,Svec,60
703,Bohumila,Tauchmannova,44
703,Juraj,Zabojnik,42
703,Ivan,Zuzula,39
704,Bela,Bugar,118
704,Zuzana,Caputova,3638
704,Martin,Dano,91
704,Stefan,Harabin,2085
704,Eduard,Chmelar,247
704,Marian,Kotleba,1563
704,Milan,Krajniak,452
704,Jozsef,Menyhart,4
704,Frantisek,Miklosko,1372
704,Robert,Mistrik,19
704,Maros,Sefcovic,1866
704,Robert,Svec,32
704,Bohumila,Tauchmannova,16
704,Juraj,Zabojnik,18
704,Ivan,Zuzula,30
706,Bela,Bugar,402
706,Zuzana,Caputova,17476
706,Martin,Dano,181
706,Stefan,Harabin,7815
706,Eduard,Chmelar,1113
706,Marian,Kotleba,4359
706,Milan,Krajniak,1140
706,Jozsef,Menyhart,4
706,Frantisek,Miklosko,3124
706,Robert,Mistrik,56
706,Maros,Sefcovic,6434
706,Robert,Svec,100
706,Bohumila,Tauchmannova,58
706,Juraj,Zabojnik,107
706,Ivan,Zuzula,65
707,Bela,Bugar,900
707,Zuzana,Caputova,25463
707,Martin,Dano,389
707,Stefan,Harabin,9299
707,Eduard,Chmelar,1697
707,Marian,Kotleba,6304
